scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000149.1,6886001,6888000,6886689,119,55,1.1181,2.1597,-0.3178,-0.4792,-0.2504
QRBI01000149.1,6894001,6896000,6894952,95,50,1.7963,0.7685,0.4007,0.3854,0.2422
QRBI01000149.1,6946001,6948000,6946776,116,65,1.1296,2.1019,-0.3009,-0.4444,-0.1657
QRBI01000149.1,7014001,7016000,7015120,113,55,1.5208,3.1736,-0.3521,-0.5613,-0.2994
QRBI01000149.1,7092001,7094000,7093011,97,51,0.6759,0.6343,0.0318,0.0306,0.0161
QRBI01000149.1,7532001,7534000,7533336,92,52,0.0394,0.2616,-0.7385,-1.1429,-0.1139
QRBI01000189.1,506001,508000,507159,123,61,0.5324,1.6852,-0.5198,-0.4171,-0.1812
QRBI01000189.1,510001,512000,510910,111,50,1.3241,2.5602,-0.3182,-0.3196,-0.1361
QRBI01000189.1,518001,520000,519143,122,57,1.5972,2.1528,-0.1481,-0.2025,-0.0815
QRBI01000189.1,532001,534000,533276,131,56,2.0428,1.2928,0.2248,0.2293,0.1385
QRBI01000189.1,534001,536000,535209,103,52,2.4028,0.3889,0.7214,0.4482,0.2877
QRBI01000189.1,536001,538000,537071,93,50,2.3542,2.2014,0.0335,0.0392,0.0215
QRBI01000189.1,550001,552000,550839,110,55,3.0023,1.1829,0.4347,0.3425,0.2419
QRBI01000189.1,558001,560000,559071,130,60,2.2731,1.5926,0.176,0.165,0.0982
QRBI01000189.1,570001,572000,570936,159,60,1.3877,2.4711,-0.2807,-0.3145,-0.1176
QRBI01000189.1,574001,576000,574872,140,59,0.8935,1.3657,-0.209,-0.3434,-0.069
QRBI01000189.1,576001,578000,576933,190,76,2.3542,2.7014,-0.0687,-0.0676,-0.0399
QRBI01000189.1,586001,588000,587116,170,63,1.8727,1.6366,0.0673,0.0631,0.0326
QRBI01000189.1,594001,596000,595029,159,80,3.4282,2.8032,0.1003,0.1679,0.0806
QRBI01000189.1,600001,602000,601047,132,55,1.478,0.7419,0.3316,0.2834,0.1967
QRBI01000189.1,602001,604000,603167,122,56,1.8623,0.9595,0.3199,0.3044,0.1376
QRBI01000189.1,612001,614000,612981,126,55,2.0972,1.1806,0.2797,0.1579,0.1103
QRBI01000189.1,616001,618000,616897,120,50,1.6157,1.3796,0.0788,0.0861,0.0527
QRBI01000189.1,644001,646000,645154,154,66,1.5995,2.1134,-0.1384,-0.1717,-0.0796
QRBI01000189.1,652001,654000,652895,170,78,2.2315,1.9815,0.0593,0.0978,0.0357
QRBI01000189.1,654001,656000,654836,140,55,0.9815,1.912,-0.3216,-0.7614,-0.1555
QRBI01000189.1,668001,670000,668932,125,50,1.875,1.2778,0.1894,0.2486,0.1525
QRBI01000189.1,674001,676000,674956,148,56,2.0764,1.2014,0.2669,0.2844,0.1696
QRBI01000189.1,680001,682000,681065,152,61,3.1412,2.5023,0.1132,0.2306,0.1217
QRBI01000189.1,686001,688000,687365,122,56,1.412,1.2384,0.0655,0.0755,0.0381
QRBI01000189.1,688001,690000,689141,146,57,0.4375,2.1319,-0.6595,-2.5155,-0.3541
QRBI01000189.1,694001,696000,694963,168,53,0.7384,0.919,-0.1089,-0.0881,-0.038
QRBI01000189.1,696001,698000,697126,136,52,1.7315,0.7731,0.3826,0.3262,0.213
QRBI01000189.1,698001,700000,699098,128,55,1.2014,1.2292,-0.0114,-0.0119,-0.0034
QRBI01000189.1,700001,702000,701071,165,59,0.963,0.9491,0.0073,0.0067,0.0028
QRBI01000189.1,710001,712000,711071,173,50,2.4653,1.4306,0.2656,0.2719,0.1652
QRBI01000189.1,730001,732000,731071,164,67,1.6088,2.1921,-0.1535,-0.2193,-0.0759
QRBI01000189.1,738001,740000,739013,135,52,2.2384,1.5718,0.175,0.173,0.0938
QRBI01000189.1,744001,746000,744843,103,50,2.412,1.9259,0.1121,0.0955,0.0636
QRBI01000189.1,756001,758000,757107,152,75,3.0602,1.3102,0.4004,0.2636,0.1833
QRBI01000189.1,758001,760000,758982,134,57,2.456,2.6296,-0.0341,-0.0314,-0.0203
QRBI01000189.1,764001,766000,765184,140,58,2.1759,1.8009,0.0943,0.1125,0.0647
QRBI01000189.1,772001,774000,773163,139,50,1.1898,3.9537,-0.5374,-0.6209,-0.2451
QRBI01000189.1,784001,786000,785254,137,50,1.4606,1.0995,0.141,0.1351,0.0954
QRBI01000189.1,804001,806000,805203,144,65,2.3056,2.2639,0.0091,0.0142,0.0062
QRBI01000189.1,810001,812000,811043,137,56,1.8287,1.6481,0.0519,0.0468,0.0344
QRBI01000189.1,822001,824000,823064,163,73,2.7731,2.0231,0.1564,0.2026,0.0968
QRBI01000189.1,826001,828000,827088,149,56,1.4954,2.3426,-0.2207,-0.2563,-0.1424
QRBI01000189.1,852001,854000,853002,183,69,1.8542,1.8542,-0.0,-0.0,-0.0
QRBI01000189.1,856001,858000,856898,137,56,1.9653,1.8819,0.0217,0.0302,0.0143
QRBI01000189.1,858001,860000,858855,117,53,1.0162,0.6412,0.2263,0.1607,0.0881
QRBI01000189.1,862001,864000,862811,132,53,2.1181,1.3819,0.2103,0.1924,0.1111
QRBI01000189.1,868001,870000,869279,141,57,2.5995,1.5856,0.2423,0.197,0.1563
QRBI01000189.1,892001,894000,892940,186,74,2.4167,2.1111,0.0675,0.0646,0.0389
QRBI01000189.1,900001,902000,901089,153,62,1.9931,2.1042,-0.0271,-0.0299,-0.0138
QRBI01000189.1,902001,904000,903212,155,65,1.4005,2.5949,-0.299,-0.6056,-0.1849
QRBI01000189.1,904001,906000,904880,152,61,1.5694,0.9861,0.2283,0.1795,0.1023
QRBI01000189.1,910001,912000,910959,172,80,3.6644,1.8171,0.337,0.2879,0.2114
QRBI01000189.1,914001,916000,915193,119,50,1.4884,1.6134,-0.0403,-0.0346,-0.0265
QRBI01000189.1,916001,918000,917009,109,52,0.8194,1.625,-0.3295,-0.2736,-0.1611
QRBI01000189.1,930001,932000,930958,153,56,1.0556,1.6389,-0.2165,-0.6942,-0.1043
QRBI01000189.1,942001,944000,943015,146,52,0.9074,1.6574,-0.2924,-0.7059,-0.1901
QRBI01000189.1,964001,966000,965138,191,76,1.3981,3.2454,-0.3978,-0.6963,-0.2495
QRBI01000189.1,966001,968000,967110,175,96,1.9803,1.4595,0.1514,0.1448,0.0715
QRBI01000137.1,604001,606000,605326,161,70,2.6181,1.7569,0.1968,0.1994,0.1088
QRBI01000137.1,610001,612000,611027,191,75,1.6551,0.919,0.286,0.1291,0.1075
QRBI01000137.1,620001,622000,621021,165,50,0.7731,0.5093,0.2058,0.118,0.0681
QRBI01000137.1,642001,644000,643063,164,66,1.8542,2.3403,-0.1159,-0.1188,-0.0606
QRBI01000137.1,644001,646000,644627,136,53,1.8958,0.4792,0.5965,0.375,0.2681
QRBI01000137.1,650001,652000,651082,147,62,2.0093,0.787,0.4371,0.2871,0.2032
QRBI01000137.1,652001,654000,652850,169,65,3.2176,2.8148,0.0668,0.065,0.0397
QRBI01000137.1,800001,802000,800892,157,51,1.081,1.3032,-0.0932,-0.0641,-0.0352
QRBI01000137.1,814001,816000,815044,138,53,0.4421,1.4282,-0.5272,-0.5221,-0.2399
QRBI01000137.1,850001,852000,851138,124,57,0.9815,1.1204,-0.0661,-0.0526,-0.0314
QRBI01000137.1,874001,876000,874833,156,59,1.853,0.6516,0.4797,0.3439,0.227
QRBI01000137.1,934001,936000,934963,160,64,0.7778,1.5139,-0.3212,-0.3557,-0.1596
QRBI01000137.1,1042001,1044000,1042964,144,53,0.8993,0.7535,0.0882,0.0778,0.0461
QRBI01000137.1,1052001,1054000,1053068,181,66,1.0,1.4028,-0.1676,-0.2544,-0.0622
QRBI01000137.1,1062001,1064000,1063199,155,54,1.7755,1.9421,-0.0448,-0.0492,-0.0272
QRBI01000137.1,1064001,1066000,1065084,166,65,0.4051,2.169,-0.6853,-1.0325,-0.214
QRBI01000137.1,1066001,1068000,1066934,155,65,1.5532,2.5671,-0.2461,-0.2714,-0.1285
QRBI01000137.1,1070001,1072000,1070965,175,57,0.8241,1.6019,-0.3206,-0.23,-0.1129
QRBI01000137.1,1186001,1188000,1187073,121,56,4.4618,1.7674,0.4326,0.435,0.2559
QRBI01000137.1,1190001,1192000,1191074,141,59,1.6273,2.9468,-0.2885,-0.4299,-0.1718
QRBI01000137.1,1296001,1298000,1297128,140,51,1.1921,0.8171,0.1866,0.1208,0.0796
QRBI01000137.1,1348001,1350000,1348964,145,59,0.9907,0.9352,0.0288,0.0252,0.0115
QRBI01000137.1,1350001,1352000,1351112,116,51,0.875,0.8472,0.0161,0.019,0.0053
QRBI01000137.1,1356001,1358000,1357123,135,52,1.9236,1.2431,0.2149,0.198,0.1416
QRBI01000137.1,1358001,1360000,1359071,166,60,0.8704,1.1204,-0.1256,-0.2432,-0.0634
QRBI01000137.1,1386001,1388000,1386852,114,50,1.3634,1.3356,0.0103,0.0172,0.0068
QRBI01000137.1,1414001,1416000,1415045,153,60,1.412,0.8843,0.2298,0.1273,0.0951
QRBI01000137.1,1418001,1420000,1418900,140,50,1.0532,0.8449,0.1098,0.064,0.0459
QRBI01000137.1,1426001,1428000,1427018,178,55,2.2639,0.8333,0.4619,0.4095,0.2242
QRBI01000137.1,1448001,1450000,1448831,140,58,1.9977,1.0255,0.3216,0.2772,0.1983
QRBI01000137.1,1468001,1470000,1469035,140,51,1.8264,1.0347,0.2767,0.2969,0.2244
QRBI01000137.1,1470001,1472000,1471040,136,50,1.1273,1.294,-0.0688,-0.0659,-0.0422
QRBI01000137.1,1522001,1524000,1522960,187,56,1.0787,1.037,0.0197,0.0139,0.009
QRBI01000137.1,1576001,1578000,1576999,165,59,1.5822,1.5752,0.0022,0.0027,0.0015
QRBI01000137.1,1588001,1590000,1589063,193,83,2.4444,2.9167,-0.0881,-0.1288,-0.0479
QRBI01000137.1,1694001,1696000,1695023,156,54,1.4745,1.1273,0.1335,0.1282,0.0752
QRBI01000137.1,1730001,1732000,1731063,139,52,2.3183,1.6863,0.1578,0.1435,0.1031
QRBI01000137.1,1786001,1788000,1787001,138,50,0.2639,0.9306,-0.5581,-0.6076,-0.135
QRBI01000137.1,1796001,1798000,1797151,126,51,0.9537,1.0093,-0.0283,-0.0231,-0.0137
QRBI01000137.1,1808001,1810000,1808842,147,51,1.1227,0.9005,0.1098,0.0988,0.0422
QRBI01000137.1,1816001,1818000,1817054,129,54,1.1528,0.9028,0.1216,0.0756,0.0456
QRBI01000137.1,1820001,1822000,1821100,158,61,0.8912,0.7106,0.1127,0.0624,0.0349
QRBI01000137.1,1828001,1830000,1829022,149,68,1.1979,1.9826,-0.2467,-0.4297,-0.1244
QRBI01000137.1,1834001,1836000,1835054,146,59,1.3148,1.287,0.0107,0.0075,0.0049
QRBI01000137.1,1836001,1838000,1837049,163,60,1.6389,3.4861,-0.3604,-0.481,-0.2067
QRBI01000137.1,1842001,1844000,1842966,140,52,1.2951,0.7257,0.2818,0.3083,0.1477
QRBI01000137.1,1848001,1850000,1848932,162,61,2.2801,2.6412,-0.0734,-0.059,-0.0404
QRBI01000137.1,1858001,1860000,1858966,129,55,1.0903,1.2569,-0.071,-0.0848,-0.0487
QRBI01000137.1,1860001,1862000,1860995,145,52,2.0,1.3542,0.1925,0.1729,0.104
QRBI01000137.1,1866001,1868000,1867048,149,59,1.456,1.6227,-0.0541,-0.059,-0.0228
QRBI01000137.1,1868001,1870000,1868911,176,56,1.5903,1.0069,0.2246,0.1269,0.0898
QRBI01000137.1,1878001,1880000,1879036,146,54,1.7847,1.0347,0.266,0.1932,0.1174
QRBI01000137.1,1890001,1892000,1890973,166,52,1.6412,0.9329,0.2752,0.1461,0.116
QRBI01000137.1,1892001,1894000,1893056,139,59,1.0324,1.588,-0.212,-0.1874,-0.1087
QRBI01000137.1,1950001,1952000,1950991,153,51,1.044,1.419,-0.1523,-0.1467,-0.0711
QRBI01000137.1,1964001,1966000,1964998,163,52,1.2014,2.4653,-0.3447,-0.5291,-0.1755
QRBI01000137.1,1976001,1978000,1977039,171,53,2.2986,1.3194,0.2706,0.3099,0.1381
QRBI01000137.1,1986001,1988000,1987202,141,66,1.1644,2.1921,-0.3062,-0.2615,-0.154
QRBI01000137.1,1992001,1994000,1993113,131,55,0.8843,1.3218,-0.1983,-0.1394,-0.0662
QRBI01000137.1,1998001,2000000,1998868,179,77,2.4028,2.2778,0.0267,0.0421,0.0112
QRBI01000137.1,2102001,2104000,2102828,128,50,0.6898,0.6065,0.0643,0.0574,0.0344
QRBI01000137.1,2120001,2122000,2120993,146,61,1.5463,0.8102,0.3124,0.233,0.1361
QRBI01000137.1,2124001,2126000,2125179,135,59,1.9931,2.7014,-0.1509,-0.1977,-0.0938
QRBI01000137.1,2128001,2130000,2129025,125,51,0.7708,1.0,-0.1294,-0.0554,-0.0349
QRBI01000137.1,2130001,2132000,2130959,143,56,1.5694,2.5278,-0.2339,-0.2006,-0.1263
QRBI01000137.1,2188001,2190000,2189187,141,61,1.7245,1.5995,0.0376,0.0373,0.0178
QRBI01000137.1,2190001,2192000,2190980,124,52,1.713,1.6852,0.0082,0.0247,0.0053
QRBI01000137.1,2192001,2194000,2193137,168,78,6.5023,1.9606,0.5367,0.5074,0.399
QRBI01000137.1,2194001,2196000,2195030,172,70,2.1759,1.7037,0.1217,0.11,0.0637
QRBI01000137.1,2202001,2204000,2203162,199,62,1.4502,2.0266,-0.1658,-0.0999,-0.0688
QRBI01000137.1,2204001,2206000,2204971,183,81,2.3009,3.5231,-0.2099,-0.2307,-0.1098
QRBI01000137.1,2206001,2208000,2207048,160,64,1.8194,1.3056,0.1644,0.1407,0.0865
QRBI01000137.1,2208001,2210000,2208852,175,55,0.9421,0.8449,0.0544,0.045,0.0243
QRBI01000137.1,2210001,2212000,2210983,186,79,4.4722,2.7292,0.242,0.2582,0.1556
QRBI01000137.1,2212001,2214000,2213085,165,67,1.838,1.4144,0.1302,0.0934,0.0432
QRBI01000137.1,2220001,2222000,2220950,159,65,1.9907,1.1157,0.2817,0.2561,0.1963
QRBI01000137.1,2230001,2232000,2231066,169,65,1.4468,0.8773,0.245,0.1231,0.0854
QRBI01000137.1,2244001,2246000,2245079,162,56,1.0972,2.0139,-0.2946,-0.2645,-0.1283
QRBI01000137.1,2246001,2248000,2247090,200,85,2.9861,1.2222,0.4191,0.306,0.2
QRBI01000137.1,2250001,2252000,2250953,151,59,1.1736,1.3472,-0.0689,-0.039,-0.027
QRBI01000137.1,2312001,2314000,2312650,112,61,1.3762,1.5012,-0.0434,-0.029,-0.0119
QRBI01000137.1,2478001,2480000,2479238,115,50,0.5509,1.9676,-0.5625,-0.6296,-0.3248
QRBI01000137.1,2592001,2594000,2593028,131,56,1.2639,3.4583,-0.4647,-0.5951,-0.2467
QRBI01000137.1,2598001,2600000,2599014,123,56,1.8218,1.2801,0.1746,0.2167,0.1266
QRBI01000137.1,2604001,2606000,2604983,122,57,1.8356,1.2662,0.1836,0.1421,0.0759
QRBI01000137.1,2608001,2610000,2609051,125,54,1.9792,1.3125,0.2025,0.2609,0.0994
QRBI01000137.1,2706001,2708000,2707006,161,54,2.0787,1.537,0.1498,0.1884,0.0828
QRBI01000137.1,2720001,2722000,2720981,142,53,1.7986,1.1042,0.2392,0.271,0.1724
QRBI01000137.1,2730001,2732000,2730977,157,66,1.0463,1.6852,-0.2339,-0.2548,-0.1196
QRBI01000137.1,2732001,2734000,2733004,158,57,1.1227,1.1088,0.0062,0.0043,0.0026
QRBI01000137.1,2734001,2736000,2734815,116,66,1.1921,0.831,0.1785,0.0811,0.063
QRBI01000137.1,2740001,2742000,2740992,182,56,1.6968,1.6273,0.0209,0.0231,0.0142
QRBI01000137.1,2752001,2754000,2753008,171,58,0.6088,0.6227,-0.0113,-0.007,-0.0035
QRBI01000137.1,2758001,2760000,2759110,174,63,1.0845,1.3553,-0.111,-0.1439,-0.0587
QRBI01000137.1,2760001,2762000,2760916,187,66,1.0347,1.2014,-0.0745,-0.0515,-0.0264
QRBI01000137.1,2762001,2764000,2762943,175,62,1.1852,0.2685,0.6306,0.2396,0.1916
QRBI01000137.1,2764001,2766000,2765054,134,51,2.2685,2.5185,-0.0522,-0.0634,-0.0364
QRBI01000137.1,2770001,2772000,2771111,159,57,0.8981,3.6481,-0.6049,-2.0412,-0.45
QRBI01000137.1,2774001,2776000,2774765,152,52,0.7037,1.3287,-0.3075,-0.2866,-0.1228
QRBI01000137.1,2784001,2786000,2784990,160,54,0.6528,0.625,0.0217,0.0086,0.006
QRBI01000137.1,2788001,2790000,2789013,183,50,1.5301,0.8079,0.3089,0.247,0.1815
QRBI01000137.1,2798001,2800000,2799138,182,62,1.6458,0.8125,0.339,0.2358,0.1639
QRBI01000137.1,2800001,2802000,2801017,210,70,1.4699,2.8727,-0.323,-0.3633,-0.1535
QRBI01000137.1,2802001,2804000,2803042,183,58,1.353,0.9919,0.154,0.1059,0.0682
QRBI01000137.1,2808001,2810000,2809165,140,58,1.3032,1.4421,-0.0506,-0.0399,-0.0282
QRBI01000137.1,2812001,2814000,2812914,149,55,1.0509,1.5926,-0.2049,-0.25,-0.1055
QRBI01000137.1,2814001,2816000,2815237,157,60,2.25,1.4167,0.2273,0.2817,0.1609
QRBI01000137.1,2818001,2820000,2818953,176,55,1.0231,2.5509,-0.4275,-0.6061,-0.2517
QRBI01000137.1,2852001,2854000,2852887,165,61,0.6667,1.1528,-0.2672,-0.3302,-0.102
QRBI01000137.1,2862001,2864000,2862973,142,63,0.9213,1.1713,-0.1195,-0.0761,-0.0371
QRBI01000137.1,2870001,2872000,2871061,171,55,0.8102,2.3102,-0.4807,-0.6585,-0.248
QRBI01000137.1,2872001,2874000,2872775,133,54,0.5463,1.1713,-0.3639,-0.2211,-0.1327
QRBI01000137.1,2876001,2878000,2877028,156,51,2.3032,2.2616,0.0091,0.0139,0.0078
QRBI01000137.1,2878001,2880000,2878944,147,56,0.3171,1.3449,-0.6184,-0.5827,-0.2222
QRBI01000137.1,2886001,2888000,2886984,152,51,1.9769,1.7963,0.0479,0.0559,0.0308
QRBI01000137.1,2890001,2892000,2891054,150,59,0.7731,1.6204,-0.354,-0.3578,-0.1527
QRBI01000137.1,2902001,2904000,2903007,144,53,1.8681,1.4792,0.1162,0.2074,0.0875
QRBI01000137.1,2904001,2906000,2905028,141,62,1.4196,1.6834,-0.085,-0.071,-0.0385
QRBI01000137.1,2906001,2908000,2907015,180,63,0.9606,1.4745,-0.211,-0.3274,-0.1109
QRBI01000137.1,2912001,2914000,2912819,147,58,2.3704,1.9954,0.0859,0.0871,0.052
QRBI01000137.1,2920001,2922000,2920960,157,66,0.5486,2.6458,-0.6565,-1.3917,-0.3107
QRBI01000137.1,2930001,2932000,2930982,118,60,3.4352,3.9907,-0.0748,-0.1117,-0.0505
QRBI01000137.1,2954001,2956000,2954873,114,56,1.581,1.4838,0.0317,0.0317,0.0183
QRBI01000137.1,2988001,2990000,2989021,147,59,1.8009,1.8565,-0.0152,-0.0115,-0.0069
QRBI01000137.1,2996001,2998000,2996962,165,69,1.6389,1.0417,0.2228,0.1915,0.1055
QRBI01000137.1,2998001,3000000,2998911,146,58,1.7037,1.1065,0.2125,0.2177,0.1232
QRBI01000137.1,3008001,3010000,3008859,143,51,1.0694,0.8056,0.1407,0.09,0.0487
QRBI01000137.1,3016001,3018000,3017115,130,52,1.6076,1.3507,0.0869,0.1689,0.0413
QRBI01000137.1,3018001,3020000,3018999,178,60,1.3889,1.4583,-0.0244,-0.0231,-0.0097
QRBI01000137.1,3036001,3038000,3037000,139,51,0.5255,0.4421,0.0861,0.0295,0.0159
QRBI01000137.1,3040001,3042000,3040943,154,58,1.3056,1.5278,-0.0784,-0.0596,-0.0397
QRBI01000137.1,3050001,3052000,3050982,135,56,1.9421,2.0532,-0.0278,-0.0387,-0.023
QRBI01000137.1,3054001,3056000,3055014,159,61,1.2917,0.9583,0.1481,0.1057,0.0605
QRBI01000137.1,3056001,3058000,3056870,172,64,1.6157,0.6852,0.4044,0.2018,0.1504
QRBI01000137.1,3096001,3098000,3097121,135,54,1.6366,1.3866,0.0827,0.0684,0.0462
QRBI01000137.1,3102001,3104000,3102974,167,50,0.3796,1.6991,-0.6347,-1.5574,-0.2632
QRBI01000137.1,3116001,3118000,3116973,146,55,0.9028,1.3472,-0.1975,-0.2092,-0.0844
QRBI01000137.1,3142001,3144000,3142904,134,55,0.6528,0.7639,-0.0784,-0.0582,-0.0248
QRBI01000137.1,3156001,3158000,3157001,161,60,0.603,1.0127,-0.2536,-0.281,-0.1073
QRBI01000137.1,3168001,3170000,3168915,154,53,0.9931,1.5764,-0.227,-0.238,-0.1217
QRBI01000137.1,3196001,3198000,3197102,112,51,1.5694,0.5694,0.4675,0.3731,0.1758
QRBI01000137.1,3206001,3208000,3206833,118,50,1.2824,0.9769,0.1352,0.0642,0.0452
QRBI01000137.1,3220001,3222000,3221074,152,54,0.713,1.4213,-0.3319,-0.2272,-0.1245
QRBI01000137.1,3226001,3228000,3227007,124,58,2.2361,1.5417,0.1838,0.1754,0.1208
QRBI01000137.1,3240001,3242000,3240801,135,52,2.2894,1.1644,0.3257,0.2822,0.203
QRBI01000137.1,3252001,3254000,3252906,142,64,2.9097,1.4236,0.3429,0.3627,0.2719
QRBI01000137.1,3260001,3262000,3260884,192,68,1.6644,2.3102,-0.1625,-0.2099,-0.0983
QRBI01000137.1,3272001,3274000,3272967,134,52,1.9375,0.1875,0.8235,0.4124,0.2927
QRBI01000137.1,3278001,3280000,3279064,134,52,0.2222,0.2222,0.0,0.0,0.0
QRBI01000137.1,3280001,3282000,3280960,155,63,1.9479,1.941,0.0018,0.002,0.001
QRBI01000137.1,3286001,3288000,3287147,143,50,1.1667,0.7361,0.2263,0.247,0.1305
QRBI01000137.1,3304001,3306000,3304980,117,54,1.5521,1.1493,0.1491,0.1648,0.1036
QRBI01000137.1,3310001,3312000,3310978,141,50,1.7616,1.6088,0.0453,0.0505,0.0287
QRBI01000137.1,3316001,3318000,3316943,170,63,1.6968,0.8079,0.3549,0.2323,0.1707
QRBI01000137.1,3318001,3320000,3319159,134,62,1.2569,1.4514,-0.0718,-0.0872,-0.0427
QRBI01000137.1,3336001,3338000,3336921,142,56,1.1933,1.7836,-0.1983,-0.1809,-0.081
QRBI01000137.1,3350001,3352000,3351133,168,63,2.1319,2.0625,0.0166,0.0202,0.0122
QRBI01000137.1,3358001,3360000,3359113,164,50,0.9769,0.9907,-0.0071,-0.0046,-0.0028
QRBI01000137.1,3368001,3370000,3369061,130,53,0.9259,0.8704,0.0309,0.0237,0.0146
QRBI01000137.1,3424001,3426000,3424987,126,52,1.0903,1.4097,-0.1278,-0.109,-0.075
QRBI01000137.1,3428001,3430000,3428974,150,50,2.0579,2.8912,-0.1684,-0.2131,-0.1003
QRBI01000137.1,3430001,3432000,3431088,125,52,0.9907,1.4352,-0.1832,-0.1882,-0.1026
QRBI01000137.1,3436001,3438000,3437011,156,64,1.0069,0.8403,0.0902,0.1021,0.0414
QRBI01000137.1,3450001,3452000,3451027,119,52,0.8032,0.7199,0.0547,0.0436,0.0306
QRBI01000137.1,3454001,3456000,3455101,88,54,1.5556,1.4861,0.0228,0.0309,0.0179
QRBI01000137.1,3498001,3500000,3498983,163,57,0.412,0.787,-0.3127,-0.1357,-0.0635
QRBI01000137.1,3500001,3502000,3501062,171,55,1.787,2.037,-0.0654,-0.1188,-0.0383
QRBI01000137.1,3514001,3516000,3515097,136,57,1.5509,1.6759,-0.0387,-0.0616,-0.0245
QRBI01000194.1,38001,40000,39068,172,53,1.2801,1.2106,0.0279,0.027,0.0154
QRBI01000194.1,40001,42000,41120,129,51,1.2894,1.0532,0.1008,0.1118,0.0473
QRBI01000194.1,184001,186000,185074,114,55,1.2917,1.25,0.0164,0.0197,0.0074
QRBI01000194.1,196001,198000,197000,146,56,0.6088,1.1921,-0.3239,-0.359,-0.1585
QRBI01000194.1,206001,208000,206949,183,56,0.5532,1.2338,-0.3808,-0.4206,-0.1976
QRBI01000194.1,208001,210000,208995,158,57,1.5856,2.5579,-0.2346,-0.3017,-0.1302
QRBI01000194.1,216001,218000,217111,156,55,0.9167,1.5278,-0.25,-0.3271,-0.1525
QRBI01000194.1,218001,220000,218971,166,70,2.7037,0.7523,0.5646,0.3997,0.319
QRBI01000194.1,220001,222000,220836,151,60,1.1458,1.0833,0.028,0.0255,0.0157
QRBI01000194.1,224001,226000,224868,169,63,1.7407,2.2824,-0.1346,-0.1573,-0.0722
QRBI01000194.1,230001,232000,231073,152,55,1.7917,1.0278,0.2709,0.1587,0.1111
QRBI01000194.1,234001,236000,235016,135,54,1.2037,1.2454,-0.017,-0.0126,-0.0064
QRBI01000194.1,238001,240000,239041,165,62,0.588,1.963,-0.539,-1.1445,-0.2727
QRBI01000194.1,240001,242000,241144,158,56,0.6644,0.7894,-0.086,-0.0336,-0.0257
QRBI01000194.1,248001,250000,249197,133,58,1.7477,1.5116,0.0724,0.0848,0.053
QRBI01000194.1,250001,252000,251208,136,50,1.662,1.4676,0.0621,0.061,0.0387
QRBI01000194.1,252001,254000,252977,183,62,1.8171,1.2199,0.1966,0.1208,0.0821
QRBI01000194.1,256001,258000,257114,151,53,0.9352,0.4074,0.3931,0.236,0.1369
QRBI01000194.1,260001,262000,260845,176,63,1.7465,0.6493,0.458,0.262,0.1874
QRBI01000194.1,262001,264000,263065,149,67,1.3796,0.5463,0.4327,0.2778,0.1515
QRBI01000194.1,264001,266000,265045,173,54,0.7384,1.7801,-0.4136,-0.4348,-0.1796
QRBI01000194.1,270001,272000,270951,166,70,2.9213,1.588,0.2957,0.3097,0.1758
QRBI01000194.1,272001,274000,273042,160,64,1.5,1.8681,-0.1093,-0.1536,-0.0459
QRBI01000194.1,278001,280000,279154,169,64,1.8843,1.5093,0.1105,0.1154,0.0593
QRBI01000194.1,282001,284000,283022,138,53,1.6111,1.5556,0.0175,0.0178,0.0097
QRBI01000194.1,284001,286000,284917,127,51,1.463,1.9074,-0.1319,-0.1376,-0.0799
QRBI01000194.1,288001,290000,288937,144,56,1.3704,1.1065,0.1065,0.121,0.0577
QRBI01000194.1,290001,292000,291021,138,63,2.4306,1.4861,0.2411,0.2215,0.148
QRBI01000194.1,292001,294000,293105,134,54,0.7292,0.8264,-0.0625,-0.0614,-0.0378
QRBI01000194.1,298001,300000,299189,176,66,2.3333,0.7361,0.5204,0.3752,0.2323
QRBI01000194.1,300001,302000,301023,159,50,1.9063,1.5035,0.1181,0.1289,0.0708
QRBI01000194.1,316001,318000,317062,143,51,0.1528,0.9167,-0.7143,-0.4059,-0.1644
QRBI01000194.1,322001,324000,323082,159,52,1.125,1.1389,-0.0061,-0.005,-0.0028
QRBI01000194.1,324001,326000,324891,147,50,2.2315,1.037,0.3654,0.3346,0.2457
QRBI01000194.1,326001,328000,327002,178,57,1.1481,0.9676,0.0853,0.066,0.0492
QRBI01000194.1,330001,332000,330906,189,58,1.6713,2.2963,-0.1575,-0.1503,-0.083
QRBI01000194.1,332001,334000,332919,129,51,0.8704,0.8843,-0.0079,-0.0039,-0.0024
QRBI01000194.1,344001,346000,345019,147,55,0.8611,1.5833,-0.2955,-0.3421,-0.1778
QRBI01000194.1,350001,352000,351048,141,50,1.0567,0.2789,0.5823,0.2506,0.2146
QRBI01000194.1,364001,366000,364878,183,68,1.8264,2.7986,-0.2102,-0.2642,-0.1135
QRBI01000194.1,368001,370000,369134,157,73,2.162,1.6343,0.139,0.1759,0.0844
QRBI01000194.1,370001,372000,370948,176,60,2.5579,1.044,0.4203,0.229,0.1521
QRBI01000194.1,374001,376000,375116,170,68,1.5972,0.9028,0.2778,0.2075,0.1351
QRBI01000194.1,376001,378000,377048,153,61,1.713,1.4491,0.0835,0.0884,0.0534
